transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
6756,53,1289,14/1/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
6757,51,2206,17/5/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
6758,0,1480,10/8/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
6759,3,2053,29/7/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6760,84,1213,17/4/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
6761,72,1097,25/6/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6762,45,3362,8/4/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
6763,36,2299,22/6/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
6764,83,3242,28/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6765,37,3492,3/9/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6766,32,1694,7/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
6767,77,2079,21/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
6768,7,1787,22/7/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6769,14,1679,2/5/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
6770,57,300,29/4/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
6771,100,294,13/5/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
6772,33,934,6/10/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6773,51,1946,13/2/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
6774,37,3100,6/8/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6775,45,1541,15/4/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
6776,64,610,30/8/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
6777,48,2478,20/6/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
6778,54,3358,30/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
6779,37,2295,13/12/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6780,27,3342,15/9/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
6781,37,481,29/10/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6782,69,1726,7/1/2017,True,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.10
6783,15,1856,25/8/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
6784,3,1133,24/2/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6785,8,1047,24/3/2017,,Approved,Solex,Road,medium,small,1703.52,1516.13
6786,15,1402,16/11/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
6787,36,2979,31/1/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
6788,86,2133,26/2/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
6789,94,835,23/12/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
6790,65,1981,2/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6791,3,353,5/2/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6792,0,1871,26/8/2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
6793,66,3336,14/9/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
6794,0,2693,11/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
6795,5,2407,25/9/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
6796,76,1065,3/7/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
6797,0,2735,29/5/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6798,84,2919,23/1/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
6799,83,287,14/8/2017,True,Cancelled,Solex,Touring,medium,large,2083.94,675.03
6800,0,1427,3/1/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6801,5,1091,26/4/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
6802,65,796,3/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6803,75,499,1/7/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
6804,85,997,23/9/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
6805,29,1348,5/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
6806,77,722,4/10/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
6807,37,1887,16/9/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6808,0,2899,31/5/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
6809,7,1871,28/5/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6810,72,53,23/12/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6811,38,1391,21/10/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6812,0,515,24/4/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
6813,21,1996,3/3/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
6814,0,572,16/8/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
6815,77,2766,2/11/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
6816,38,3375,22/4/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6817,42,3205,28/6/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
6818,93,1148,24/4/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
6819,28,1171,1/5/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
6820,82,1345,17/11/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
6821,23,984,11/10/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
6822,77,79,22/6/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
6823,66,545,14/6/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
6824,38,2377,2/8/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6825,1,1060,14/1/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6826,47,729,16/8/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
6827,81,1474,9/3/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
6828,66,3076,4/5/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
6829,80,3248,24/2/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
6830,16,3427,26/9/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
6831,72,2365,11/1/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6832,100,3288,11/5/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
6833,95,3276,7/7/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
6834,2,3353,15/6/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
6835,23,1835,8/5/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
6836,72,110,24/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6837,35,1417,4/11/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6838,49,2667,7/6/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
6839,10,1376,6/1/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
6840,1,1689,22/2/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6841,71,2915,27/11/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
6842,33,3163,26/8/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6843,15,1283,7/4/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
6844,62,724,25/8/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
6845,88,1858,7/5/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
6846,0,2384,1/11/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
6847,26,2976,24/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
6848,98,920,1/10/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
6849,64,2732,13/3/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
6850,50,1878,29/1/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
6851,17,104,27/2/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
6852,33,675,6/11/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6853,86,2717,12/7/2017,,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
6854,69,377,9/5/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
6855,65,409,17/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6856,59,712,27/3/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
6857,49,2025,11/4/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
6858,85,2041,13/4/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
6859,75,1524,9/4/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
6860,30,1744,13/1/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
6861,95,1639,22/4/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
6862,4,3120,5/10/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
6863,63,3415,2/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
6864,45,3074,15/8/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
6865,14,1269,2/6/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
6866,82,2977,30/1/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
6867,50,1284,21/6/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
6868,16,1490,23/10/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
6869,12,1113,5/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
6870,69,2675,12/7/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
6871,77,716,3/9/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
6872,2,1574,29/1/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
6873,46,2418,17/6/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
6874,45,1692,20/8/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
6875,59,1364,27/10/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
6876,9,427,4/4/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
6877,12,168,24/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
6878,42,3461,12/4/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
6879,30,1934,12/6/2017,False,Approved,Solex,Standard,high,medium,748.17,448.90
6880,79,518,18/3/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
6881,16,2765,2/2/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
6882,79,321,15/8/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
6883,100,2727,19/9/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
6884,24,2946,17/7/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
6885,4,2730,28/7/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
6886,1,2672,15/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6887,34,788,16/2/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
6888,0,1096,20/1/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
6889,76,3106,24/3/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
6890,32,3247,18/8/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
6891,78,2435,12/2/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
6892,57,995,21/7/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
6893,54,1343,10/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6894,63,1558,16/10/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
6895,95,3085,6/5/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
6896,2,2633,25/8/2017,,Approved,Solex,Standard,medium,medium,71.49,53.62
6897,0,1198,16/10/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
6898,80,790,10/12/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
6899,7,3199,2/4/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
6900,25,2733,5/7/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
6901,55,460,15/10/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
6902,87,1481,10/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
6903,12,1905,6/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
6904,57,1860,25/9/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
6905,57,1150,22/7/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
6906,0,2741,11/12/2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
6907,38,2940,8/6/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
6908,84,1364,30/1/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
6909,56,1072,26/5/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
6910,18,1239,13/10/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
6911,98,1976,17/8/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
6912,100,166,9/10/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
6913,84,306,18/8/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
6914,96,1872,22/6/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
6915,63,3138,5/2/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
6916,11,1664,20/2/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
6917,23,1043,16/6/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
6918,86,2332,5/4/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
6919,22,973,22/12/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
6920,33,2881,12/5/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6921,46,3402,12/6/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
6922,25,2191,18/12/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
6923,100,2957,23/9/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
6924,44,2297,28/5/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
6925,72,3353,21/2/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
6926,1,3497,8/11/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6927,1,3019,4/5/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6928,0,1912,25/6/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
6929,60,884,4/8/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
6930,53,1820,21/3/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
6931,88,1774,22/3/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
6932,94,2368,26/8/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
6933,0,913,28/10/2017,False,Approved,,,,,172.09,
6934,55,2456,31/3/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
6935,95,3110,6/10/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
6936,97,644,1/3/2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
6937,88,1128,4/7/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
6938,77,2209,9/4/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
6939,21,2409,9/10/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
6940,37,3278,18/5/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6941,60,1876,14/8/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
6942,21,3253,3/12/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
6943,67,3148,11/10/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
6944,36,252,29/10/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
6945,29,2233,10/2/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
6946,55,897,23/8/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
6947,22,3020,25/6/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
6948,33,3065,25/12/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
6949,4,3183,19/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
6950,28,2852,9/1/2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
6951,73,3242,11/11/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
6952,87,329,26/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
6953,20,1677,11/1/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
6954,65,874,29/7/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6955,14,3407,3/11/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
6956,19,400,13/2/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
6957,37,1311,24/8/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
6958,54,621,15/7/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6959,48,735,22/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
6960,75,639,14/4/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
6961,0,1760,30/7/2017,True,Approved,,,,,1740.16,
6962,62,895,25/1/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
6963,54,692,26/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
6964,15,755,26/9/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
6965,41,2980,22/11/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
6966,50,3296,26/3/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
6967,79,2788,1/8/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
6968,80,2670,6/7/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
6969,0,1839,2/10/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
6970,34,485,8/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
6971,13,1928,28/7/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
6972,35,2947,16/12/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
6973,18,780,12/4/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
6974,5,449,19/8/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
6975,82,2986,21/2/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
6976,96,1857,11/9/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
6977,55,97,23/5/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
6978,12,2316,6/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
6979,38,886,26/3/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
6980,35,1807,31/10/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6981,57,1235,10/10/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
6982,26,432,18/4/2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
6983,46,2983,5/4/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
6984,43,2311,4/8/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
6985,27,694,11/7/2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
6986,0,298,12/8/2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
6987,17,593,29/12/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
6988,0,1462,6/5/2017,False,Approved,,,,,1734.3,
6989,80,1822,4/1/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
6990,89,709,1/8/2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
6991,100,2155,6/1/2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
6992,0,2204,13/12/2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
